Text,label
"recommend hotel stayed university inn june 3 4. directions airport great no problem finding inn, parking bit cramped did n't use car did n't matter.the staff friendly helpful, room clean comfortable quiet appreciated.we went sightseeing finished called inn sent shuttle pick great accomodation, stay visiting seattle n't ask nicer cleaner moderately priced hotel university inn, thanks staff,  ",SENT_POSITIVE
"u. inn convenient traveled seattle july stayed university inn 7 nights, liked lot, nights noises door shower early morning bothered requested change room, desk staff helpful gave room 4th floor, completely solved problem love free shuttle-bus service, traveling did n't want rent car shuttle bus took basically local attractions including space needle downtown seattle zoo, driver chat guests provided good information, runs hour really great way city.the complimentary breakfast use improvement, no hot foods unless make waffle easy heat bread microwave, experiences hotel positive,  ",SENT_NEGATIVE
"love, planned trip seattle university inn recommended friends read good reviews booked, email correspondence handled quickly friendly manner good feeling arrived.our flights late probably not best mood arrived near 11 p.m. desk staff nice, unfortunately did not hold king-size room told previously try n't guarantee arrived room opened window looking right space needle consolation morning mt, rainier pretty great seattle view room large clean window opens, day moved equally attractive room just 2 floors king bed, internet access easy room service great used car service first-rate.note newer section wonderful, niece seattle came looking day instead coming second floor newer/updated section turned wrong way went older section said mess, got right area said wow difference guess ca n't guaranteed room newer/nicer area maybe n't book renovations fall loved hotel highly recommend,  ",SENT_NEGATIVE
"not expected arrived inn checked immediately, lobby basic clean, free coffee tea hot chocolate places open sitting, packed luggage cart rolled elevator sign stating maintenance doors close immediately opened, basically act fast liable lose limb, right, nearly got chopped.upon entering hotel room noticed decor n't updated 1968. towels bathroom stains pillows bed lumpy literally, suffice say packed right checked noticed view dumpsters back.if looking inexpensive place stay, able spend 50 night stay watertown street, 10 times better worth price,  ",SENT_POSITIVE
"perfect read past reviews hotel booking rooms 3-night stay late february, not disappointed, hotel located enabling walk student hangouts brooklyn ave dining, parking off-street free, breakfast pretty good serviced, room clean obviously recently updated, hotel operates free shuttle downtown city center small walk space needle pike place market chinatown, shuttle does not pick international district taxi 15 hotel, altogether nice seattle stay thanks university inn,  ",SENT_POSITIVE
"great value clean modern style, reception staff friendly gave complimentary upgrade traditional deluxe room check-in, hot tub perfect temperature, wireless access great parking free, not fancy comfortable friendly place stay walking distance uw,  ",SENT_POSITIVE
"loved stay, stayed univ, inn 10 days april 2005 thoroughly enjoyed, free parking clean spacious room friendly staff great breakfast snack, loved location, definitely stay,  ",SENT_POSITIVE
"great just returned staying, hotel great value clean comfortable, rooms not large fine old section, terminal free wireless internet access lobby, like reviewer just not pick signal laptop room, morning breakfast great afternoon snacks nice bonus, enjoyed location desk staff young friendly helpful,  ",SENT_POSITIVE
"great customer service daughter year old daughter stayed seattle pacific hotel just weeks daughter husband separating, emotional time, staff hotel did possible make daughter comfortable, actually care emotional, having worked hospitality entire life rare staff attentive young woman toddler, seattle area need welcoming environment stay seattle pacific hotel,  ",SENT_POSITIVE
"terrible service, arrived hotel overbooked canceled reservation, desk lady impatient rude, informed cancellation showed person lady did n't offer help hotel, probably better place looked like dump construction worse, walls floors torn no reception area left, lady did n't care situation unwilling help hotel weekend, dozen hotels availability, caused lot unecessary stress n't able mariner game early,  ",SENT_NEGATIVE
"better expected, like people read reviews dreading experience no choice hotel pre-paid expedia, surprise room large clean comfortable albeit dated, hallways staircase smelled not major issue used thoroughfares, staff gentleman helpful card-key did not work try extra pillows requested delivered promptly, not luxury hotel better expected price paid fee parking worth given cost parking seattle,  ",SENT_NEGATIVE
"n't stay, read reviews book hotel, start arrived desk check booked line wanted credit card, husband tried tell wrong room told quiet fix fix, haha given room number torn piece paper, went rooms dirty non smoking old packages end tables smelled bad, bathroom dirty tile moldey tub painted look clean.. flat king sheets bed not stay bed, air conditioner worked 10 minutes time vey hot room, horrible experience husband friends, kande coulee dam wa,  ",SENT_NEGATIVE
